codgeo;libgeo;dep;reg;long;lat;inhab_2019
31196;Francon;31;76;0.966667;43.2667;252
31197;Franquevielle;31;76;0.533333;43.1333;347
31198;Le Fréchet;31;76;0.933333;43.1833;109
31199;Fronsac;31;76;0.65;42.95;219
31200;Frontignan-de-Comminges;31;76;0.65;42.9667;78
31201;Frontignan-Savès;31;76;0.916667;43.4;68
31202;Fronton;31;76;1.4;43.85;6151
31203;Frouzins;31;76;1.31667;43.5167;9088
31204;Fustignac;31;76;0.983333;43.3;83
31205;Gagnac-sur-Garonne;31;76;1.36667;43.7;3012
31206;Gaillac-Toulza;31;76;1.46667;43.25;1270
31207;Galié;31;76;0.633333;42.9833;89
31208;Ganties;31;76;0.833333;43.0667;327
31209;Garac;31;76;1.1;43.7;162
31210;Gardouch;31;76;1.68333;43.3833;1281
31211;Gargas;31;76;1.46667;43.7167;698
31212;Garidech;31;76;1.56667;43.7167;1768
31213;Garin;31;76;0.516667;42.8167;145
31215;Gauré;31;76;1.61667;43.6167;522
31216;Gémil;31;76;1.6;43.7333;282
31217;Génos;31;76;0.666667;43;74
31218;Gensac-de-Boulogne;31;76;0.583333;43.25;139
31219;Gensac-sur-Garonne;31;76;1.13333;43.2167;424
31220;Gibel;31;76;1.66667;43.3;362
31221;Gouaux-de-Larboust;31;76;0.483333;42.8;66
31222;Gouaux-de-Luchon;31;76;0.616667;42.85;47
31223;Goudex;31;76;0.95;43.3667;51
31224;Gourdan-Polignan;31;76;0.583333;43.0667;1395
31225;Goutevernisse;31;76;1.18333;43.2167;184
31226;Gouzens;31;76;1.18333;43.1833;93
31227;Goyrans;31;76;1.43333;43.4833;883
31228;Gragnague;31;76;1.58333;43.6833;1821
31229;Gratens;31;76;1.11667;43.3167;694
31230;Gratentour;31;76;1.43333;43.7167;3755
31231;Grazac;31;76;1.45528;43.3117;584
31232;Grenade;31;76;1.29361;43.7722;8874
31233;Grépiac;31;76;1.43333;43.4;1012
31234;Le Grès;31;76;1.1;43.7333;440
31235;Guran;31;76;0.616667;42.8833;45
31236;Herran;31;76;0.916667;42.9667;76
31237;His;31;76;0.966667;43.0667;252
31238;Huos;31;76;0.6;43.0667;507
31239;L'Isle-en-Dodon;31;76;0.85;43.3833;1687
31240;Issus;31;76;1.5;43.4167;603
31241;Izaut-de-l'Hôtel;31;76;0.75;43.0167;336
31242;Jurvielle;31;76;0.483333;42.8167;22
31243;Juzes;31;76;1.8;43.45;96
31244;Juzet-de-Luchon;31;76;0.616667;42.8167;382
31245;Juzet-d'Izaut;31;76;0.75;42.9833;198
31246;Labarthe-Inard;31;76;0.85;43.1167;870
31247;Labarthe-Rivière;31;76;0.666667;43.0833;1397
31248;Labarthe-sur-Lèze;31;76;1.4;43.45;5938
31249;Labastide-Beauvoir;31;76;1.66667;43.4833;1299
31250;Labastide-Clermont;31;76;1.11667;43.35;672
31251;Labastide-Paumès;31;76;0.933333;43.3333;148
31252;Labastide-Saint-Sernin;31;76;1.46667;43.7333;1920
31253;Labastidette;31;76;1.26667;43.45;2537
31254;Labège;31;76;1.53333;43.5333;4273
31255;Labroquère;31;76;0.6;43.0333;349
31256;Labruyère-Dorsa;31;76;1.48333;43.4;283
31258;Lacaugne;31;76;1.26667;43.2833;208
31259;Lacroix-Falgarde;31;76;1.41667;43.5;2096
31260;Laffite-Toupière;31;76;0.905556;43.1645;109
31261;Lafitte-Vigordane;31;76;1.16306;43.2998;1189
31262;Lagarde;31;76;1.71667;43.3417;412
31263;Lagardelle-sur-Lèze;31;76;1.38333;43.4167;3036
31264;Lagrâce-Dieu;31;76;1.4;43.3333;588
31265;Lagraulet-Saint-Nicolas;31;76;1.08333;43.7833;251
31266;Lahage;31;76;1.06667;43.4333;216
31267;Lahitère;31;76;1.2;43.1333;57
31268;Lalouret-Laffiteau;31;76;0.703889;43.1845;143
31269;Lamasquère;31;76;1.26667;43.4833;1447
31270;Landorthe;31;76;0.783333;43.1333;1019
31271;Lanta;31;76;1.66667;43.5667;2064
31272;Lapeyrère;31;76;1.31472;43.2064;69
31273;Lapeyrouse-Fossat;31;76;1.51667;43.7;2850
31274;Larcan;31;76;0.716667;43.1833;181
31275;Laréole;31;76;1.03333;43.7333;179
31276;Larroque;31;76;0.609722;43.1956;299
31277;Lasserre-Pradère;31;76;1.16861;43.6389;1544
31278;Latoue;31;76;0.783333;43.1667;328
31279;Latour;31;76;1.28333;43.2;80
31280;Latrape;31;76;1.26667;43.25;379
31281;Launac;31;76;1.18333;43.75;1430
31282;Launaguet;31;76;1.45;43.6833;8670
31283;Lautignac;31;76;1.06667;43.3833;268
31284;Lauzerville;31;76;1.56667;43.55;1617
31285;Lavalette;31;76;1.6;43.6333;745
31286;Lavelanet-de-Comminges;31;76;1.11667;43.25;652
31287;Lavernose-Lacasse;31;76;1.26028;43.3962;3041
31288;Layrac-sur-Tarn;31;76;1.56667;43.8333;332
31289;Lécussan;31;76;0.5;43.15;263
31290;Lège;31;76;0.616667;42.8667;44
31291;Léguevin;31;76;1.25;43.6;9308
31292;Lescuns;31;76;1.01667;43.25;71
31293;Lespinasse;31;76;1.38333;43.7167;2728
31294;Lespiteau;31;76;0.766667;43.0667;97
31295;Lespugue;31;76;0.666667;43.2333;80
31296;Lestelle-de-Saint-Martory;31;76;0.916667;43.1333;445
31297;Lévignac;31;76;1.19528;43.6669;2105
31298;Lez;31;76;0.7;42.9167;61
31299;Lherm;31;76;1.22195;43.43;3711
31300;Lieoux;31;76;0.766667;43.15;126
31301;Lilhac;31;76;0.816667;43.2833;132
31302;Lodes;31;76;0.683333;43.1667;299
31303;Longages;31;76;1.25;43.3667;3079
31304;Loubens-Lauragais;31;76;1.78333;43.5833;473
31305;Loudet;31;76;0.566667;43.15;204
31306;Lourde;31;76;0.666667;42.9833;91
31308;Luscan;31;76;0.616667;43;59
31309;Lussan-Adeilhac;31;76;0.95;43.3167;229
31310;Lux;31;76;1.78333;43.4333;353
31311;La Magdelaine-sur-Tarn;31;76;1.55;43.8167;1183
31312;Mailholas;31;76;1.26667;43.25;35
31313;Malvezie;31;76;0.683333;43;121
31314;Mancioux;31;76;0.95;43.15;432
31315;Mane;31;76;0.95;43.0833;1006
31316;Marignac;31;76;0.658333;42.9142;488
31317;Marignac-Lasclares;31;76;1.1;43.3;489
31318;Marignac-Laspeyres;31;76;0.95;43.2167;226
31319;Marliac;31;76;1.46667;43.2333;138
31320;Marquefave;31;76;1.23333;43.3167;1052
31321;Marsoulas;31;76;1;43.1;132
31322;Martisserre;31;76;0.883333;43.3833;60
31323;Martres-de-Rivière;31;76;0.65;43.0833;375
31324;Martres-Tolosane;31;76;1;43.2;2416
31325;Mascarville;31;76;1.75;43.55;180
31326;Massabrac;31;76;1.35;43.2333;88
31327;Mauran;31;76;1.03333;43.1833;225
31328;Mauremont;31;76;1.68333;43.45;338
31329;Maurens;31;76;1.79167;43.4667;204
31330;Mauressac;31;76;1.43333;43.3167;517
31331;Maureville;31;76;1.7;43.5167;315
31332;Mauvaisin;31;76;1.55;43.35;246
31333;Mauvezin;31;76;0.924444;43.3864;92
31334;Mauzac;31;76;1.26667;43.3833;1287
31335;Mayrègne;31;76;0.55;42.8333;26
31336;Mazères-sur-Salat;31;76;0.973333;43.1334;613
31337;Melles;31;76;0.766667;42.8667;89
31338;Menville;31;76;1.2;43.6833;776
31339;Mérenvielle;31;76;1.16667;43.6333;491
31340;Mervilla;31;76;1.46667;43.5167;274
31341;Merville;31;76;1.31667;43.7333;5459
31342;Milhas;31;76;0.8;42.9833;178
31343;Mirambeau;31;76;0.883333;43.4;64
31344;Miramont-de-Comminges;31;76;0.75;43.0833;781
31345;Miremont;31;76;1.41667;43.3667;2469
31346;Mirepoix-sur-Tarn;31;76;1.58333;43.8167;1014
31347;Molas;31;76;0.783333;43.4;171
31348;Moncaup;31;76;0.7;42.9833;38
31349;Mondavezan;31;76;1.03333;43.2333;924
31350;Mondilhan;31;76;0.7;43.2833;102
31351;Mondonville;31;76;1.28333;43.6667;4601
31352;Mondouzil;31;76;1.56667;43.6333;243
31353;Monès;31;76;1.03333;43.4167;94
31354;Monestrol;31;76;1.66667;43.3333;67
31355;Mons;31;76;1.57445;43.6109;1812
31356;Montaigut-sur-Save;31;76;1.25;43.7;1640
31357;Montastruc-de-Salies;31;76;0.9;43.0333;275
31358;Montastruc-la-Conseillère;31;76;1.6;43.7167;3458
31359;Montastruc-Savès;31;76;1.01667;43.35;76
31360;Montauban-de-Luchon;31;76;0.616667;42.8;495
31361;Montaut;31;76;1.26667;43.35;521
31362;Montberaud;31;76;1.15;43.15;212
31363;Montbernard;31;76;0.766667;43.3;223
31364;Montberon;31;76;1.48333;43.7167;2994
31365;Montbrun-Bocage;31;76;1.26667;43.1333;489
31366;Montbrun-Lauragais;31;76;1.53333;43.45;608
31367;Montclar-de-Comminges;31;76;1.01667;43.1667;96
31368;Montclar-Lauragais;31;76;1.71667;43.3667;245
31369;Mont-de-Galié;31;76;0.65;42.9833;43
31370;Montégut-Bourjac;31;76;0.983333;43.2833;136
31371;Montégut-Lauragais;31;76;1.93333;43.4833;470
31372;Montespan;31;76;0.866667;43.0833;471
31373;Montesquieu-Guittaut;31;76;0.766667;43.3333;176
31374;Montesquieu-Lauragais;31;76;1.63333;43.4167;976
31375;Montesquieu-Volvestre;31;76;1.23333;43.2167;3096
31376;Montgaillard-de-Salies;31;76;0.933333;43.0667;105
31377;Montgaillard-Lauragais;31;76;1.7;43.4333;762
31378;Montgaillard-sur-Save;31;76;0.733333;43.25;87
31379;Montgazin;31;76;1.28333;43.3;200
31380;Montgeard;31;76;1.61667;43.3333;486
31381;Montgiscard;31;76;1.58333;43.45;2395
31382;Montgras;31;76;1.06667;43.45;105
31383;Montjoire;31;76;1.53333;43.7833;1311
31384;Montlaur;31;76;1.57111;43.4884;1477
31385;Montmaurin;31;76;0.633333;43.2167;215
31386;Montoulieu-Saint-Bernard;31;76;0.916667;43.2333;221
31387;Montoussin;31;76;1.01667;43.2667;134
31388;Montpitol;31;76;1.63333;43.7;401
31389;Montrabé;31;76;1.51667;43.65;4201
31390;Montréjeau;31;76;0.583333;43.0833;2865
31391;Montsaunès;31;76;0.933333;43.1167;479
31392;Mourvilles-Basses;31;76;1.7;43.4833;73
31393;Mourvilles-Hautes;31;76;1.81667;43.4167;184
31394;Moustajon;31;76;0.6;42.8167;147
31395;Muret;31;76;1.35;43.4667;25961
31396;Nailloux;31;76;1.63333;43.3667;3858
31397;Nénigan;31;76;0.7;43.35;64
31398;Nizan-Gesse;31;76;0.6;43.2333;81
31399;Noé;31;76;1.26667;43.35;2951
31400;Nogaret;31;76;1.93333;43.5;80
31401;Noueilles;31;76;1.53333;43.4167;408
31402;Odars;31;76;1.6;43.5167;890
31403;Ondes;31;76;1.3;43.7833;842
31404;Oô;31;76;0.5;42.8;89
31405;Ore;31;76;0.65;42.9667;105
31406;Palaminy;31;76;1.06667;43.2;829
31407;Paulhac;31;76;1.56667;43.7167;1258
31408;Payssous;31;76;0.716667;43.0333;94
31409;Péchabou;31;76;1.5;43.5;2210
31410;Pechbonnieu;31;76;1.46667;43.7;4506
31411;Pechbusque;31;76;1.46667;43.5167;884
31412;Péguilhan;31;76;0.7;43.3167;303
31413;Pelleport;31;76;1.13333;43.7333;528
31414;Peyrissas;31;76;0.9;43.2833;84
31415;Peyrouzet;31;76;0.833333;43.2;90
31416;Peyssies;31;76;1.17722;43.3212;579
31417;Pibrac;31;76;1.3;43.6167;8648
31418;Pin-Balma;31;76;1.53333;43.6333;913
31419;Le Pin-Murelet;31;76;1.01667;43.4;177
31420;Pinsaguel;31;76;1.38333;43.5167;2822
31421;Pins-Justaret;31;76;1.38333;43.4798;4457
31422;Plagne;31;76;1.05;43.15;101
31423;Plagnole;31;76;1.06667;43.4167;309
31424;Plaisance-du-Touch;31;76;1.3;43.5667;18581
31425;Le Plan;31;76;1.11667;43.1667;472
31426;Pointis-de-Rivière;31;76;0.616667;43.0833;855
31427;Pointis-Inard;31;76;0.816667;43.0833;926
31428;Polastron;31;76;0.956667;43.3237;57
31429;Pompertuzat;31;76;1.51667;43.5;2293
31430;Ponlat-Taillebourg;31;76;0.583333;43.1;642
31431;Portet-d'Aspet;31;76;0.866667;42.9333;69
31432;Portet-de-Luchon;31;76;0.5;42.8;44
31433;Portet-sur-Garonne;31;76;1.41667;43.5167;9844
31434;Poubeau;31;76;0.5;42.8167;76
31435;Poucharramet;31;76;1.18333;43.4167;881
31436;Pouy-de-Touges;31;76;1.03333;43.35;416
31437;Pouze;31;76;1.53333;43.4333;93
31439;Préserville;31;76;1.61667;43.5167;733
31440;Proupiary;31;76;0.866667;43.15;72
31441;Prunet;31;76;1.73333;43.5667;152
31442;Puydaniel;31;76;1.43333;43.3333;499
31443;Puymaurin;31;76;0.766667;43.3667;305
31444;Puysségur;31;76;1.06667;43.75;147
31445;Quint-Fonsegrives;31;76;1.52611;43.5848;5717
31446;Ramonville-Saint-Agne;31;76;1.46667;43.55;14518
31447;Razecueillé;31;76;0.8;42.9667;39
31448;Rebigue;31;76;1.48333;43.4833;513
31449;Régades;31;76;0.716667;43.05;132
31450;Renneville;31;76;1.71667;43.3833;555
31451;Revel;31;76;2;43.4667;9970
31452;Rieucazé;31;76;0.75;43.0833;52
31453;Rieumajou;31;76;1.78333;43.4167;130
31454;Rieumes;31;76;1.11667;43.4167;3601
31455;Rieux-Volvestre;31;76;1.2;43.25;2626
31456;Riolas;31;76;0.916667;43.35;48
31457;Roquefort-sur-Garonne;31;76;0.966667;43.1667;810
31458;Roques;31;76;1.375;43.5083;4584
31459;Roquesérière;31;76;1.63333;43.7333;719
31460;Roquettes;31;76;1.35;43.5;4163
31461;Rouède;31;76;0.9;43.05;299
31462;Rouffiac-Tolosan;31;76;1.51667;43.6667;2020
31463;Roumens;31;76;1.93333;43.4667;247
31464;Sabonnères;31;76;1.06667;43.4667;314
31465;Saccourvielle;31;76;0.566667;42.8167;15
31466;Saiguède;31;76;1.15;43.5333;805
31467;Saint-Alban;31;76;1.41667;43.7;6185
31468;Saint-André;31;76;0.852222;43.2734;226
31469;Saint-Araille;31;76;0.983333;43.35;156
31470;Saint-Aventin;31;76;0.55;42.8167;98
31471;Saint-Béat;31;76;0.7;42.9167;351
31472;Saint-Bertrand-de-Comminges;31;76;0.583333;43.0167;253
31473;Saint-Cézert;31;76;1.21667;43.7833;432
31474;Saint-Christaud;31;76;1.13333;43.1833;251
31475;Saint-Clar-de-Rivière;31;76;1.21667;43.4667;1359
31476;Saint-Élix-le-Château;31;76;1.13333;43.2667;907
31477;Saint-Élix-Séglan;31;76;0.866667;43.2;43
31478;Saint-Félix-Lauragais;31;76;1.9;43.45;1312
31479;Saint-Ferréol-de-Comminges;31;76;0.733333;43.3333;54
31480;Sainte-Foy-d'Aigrefeuille;31;76;1.61667;43.55;2037
31481;Sainte-Foy-de-Peyrolières;31;76;1.15;43.5;2103
31482;Saint-Frajou;31;76;0.85;43.3333;220
31483;Saint-Gaudens;31;76;0.733333;43.1167;12017
31484;Saint-Geniès-Bellevue;31;76;1.48333;43.6833;2496
31485;Saint-Germier;31;76;1.73333;43.475;113
31486;Saint-Hilaire;31;76;1.26667;43.4167;1181
31487;Saint-Ignan;31;76;0.7;43.15;237
31488;Saint-Jean;31;76;1.5;43.6667;10878
31489;Saint-Jean-Lherm;31;76;1.61667;43.7;377
31490;Saint-Jory;31;76;1.38333;43.7333;5754
31491;Saint-Julia;31;76;1.9;43.4833;426
31492;Saint-Julien-sur-Garonne;31;76;1.16667;43.2333;553
31493;Saint-Lary-Boujean;31;76;0.735833;43.2289;139
31494;Saint-Laurent;31;76;0.8;43.3167;177
31495;Saint-Léon;31;76;1.56667;43.4;1270
31496;Sainte-Livrade;31;76;1.1;43.65;296
31497;Saint-Loup-Cammas;31;76;1.48333;43.7;2168
31498;Saint-Loup-en-Comminges;31;76;0.566667;43.25;35
31499;Saint-Lys;31;76;1.2;43.5167;9539
31500;Saint-Mamet;31;76;0.6;42.7833;564
31501;Saint-Marcel-Paulel;31;76;1.6;43.6667;407
31502;Saint-Marcet;31;76;0.75;43.2;366
31503;Saint-Martory;31;76;0.933333;43.15;973
31504;Saint-Médard;31;76;0.834722;43.1284;231
31505;Saint-Michel;31;76;1.08333;43.1667;322
31506;Saint-Orens-de-Gameville;31;76;1.53333;43.55;11766
31507;Saint-Paul-sur-Save;31;76;1.22583;43.6984;1597
31508;Saint-Paul-d'Oueil;31;76;0.55;42.8333;36
31509;Saint-Pé-d'Ardet;31;76;0.666667;42.9833;147
31510;Saint-Pé-Delbosc;31;76;0.683333;43.2667;128
31511;Saint-Pierre;31;76;1.65028;43.6314;255
31512;Saint-Pierre-de-Lages;31;76;1.61667;43.5667;872
31513;Saint-Plancard;31;76;0.566667;43.1667;372
31514;Saint-Rome;31;76;1.67695;43.4148;50
31515;Saint-Rustice;31;76;1.31667;43.8;480
31516;Saint-Sauveur;31;76;1.40056;43.7487;1779
31517;Saint-Sulpice-sur-Lèze;31;76;1.33333;43.3333;2406
31518;Saint-Thomas;31;76;1.08333;43.5167;583
31519;Saint-Vincent;31;76;1.75806;43.4398;198
31520;Sajas;31;76;1.01667;43.3667;124
31521;Saleich;31;76;0.966667;43.0167;348
31522;Salerm;31;76;0.833333;43.3;56
31523;Salies-du-Salat;31;76;0.95;43.1167;1903
31524;Salles-et-Pratviel;31;76;0.6;42.8333;135
31525;Salles-sur-Garonne;31;76;1.18333;43.2667;577
31526;La Salvetat-Saint-Gilles;31;76;1.27139;43.5762;8426
31527;La Salvetat-Lauragais;31;76;1.8;43.5333;142
31528;Saman;31;76;0.716667;43.2333;139
31529;Samouillan;31;76;0.95;43.2667;131
31530;Sana;31;76;1.01667;43.2333;255
31531;Sarrecave;31;76;0.583333;43.2167;77
31532;Sarremezan;31;76;0.666667;43.2;99
31533;Saubens;31;76;1.33333;43.4833;2254
31534;Saussens;31;76;1.71667;43.5833;207
31535;Sauveterre-de-Comminges;31;76;0.667778;43.0334;646
31536;Saux-et-Pomarède;31;76;0.716667;43.15;286
31537;Savarthès;31;76;0.8;43.1167;176
31538;Savères;31;76;1.11667;43.3667;217
31539;Sédeilhac;31;76;0.566667;43.15;62
31540;Ségreville;31;76;1.73333;43.5;291
31541;Seilh;31;76;1.35;43.7;3301
31542;Seilhan;31;76;0.566667;43.05;207
31543;Sénarens;31;76;0.966667;43.35;111
31544;Sengouagnet;31;76;0.783333;42.9833;213
31545;Sepx;31;76;0.85;43.15;230
31546;Seyre;31;76;1.66667;43.3667;134
31547;Seysses;31;76;1.31667;43.5;8910
31548;Signac;31;76;0.633333;42.9;46
31549;Sode;31;76;0.616667;42.8167;18
31550;Soueich;31;76;0.783333;43.05;542
31551;Tarabel;31;76;1.66667;43.5167;418
31552;Terrebasse;31;76;0.966667;43.25;143
31553;Thil;31;76;1.16667;43.7167;1218
31554;Touille;31;76;0.966667;43.0833;253
31555;Toulouse;31;76;1.43333;43.6;482738
31556;Les Tourreilles;31;76;0.551944;43.1128;395
31557;Tournefeuille;31;76;1.35;43.5833;27008
31558;Toutens;31;76;1.75;43.4833;333
31559;Trébons-de-Luchon;31;76;0.566667;42.8;4
31560;Trébons-sur-la-Grasse;31;76;1.73333;43.45;463
31561;L'Union;31;76;1.48333;43.6667;11833
31562;Urau;31;76;0.95;43.0167;126
31563;Vacquiers;31;76;1.48333;43.7667;1356
31564;Valcabrère;31;76;0.566667;43.0333;145
31565;Valentine;31;76;0.716667;43.1;900
31566;Vallègue;31;76;1.75;43.4167;537
31567;Vallesvilles;31;76;1.63333;43.6;415
31568;Varennes;31;76;1.68806;43.477;272
31569;Vaudreuille;31;76;1.98333;43.4167;393
31570;Vaux;31;76;1.83333;43.45;291
31571;Vendine;31;76;1.76667;43.5833;286
31572;Venerque;31;76;1.45;43.4333;2634
31573;Verfeil;31;76;1.66083;43.6575;3629
31574;Vernet;31;76;1.43167;43.4328;2839
31575;Vieille-Toulouse;31;76;1.45;43.5167;1197
31576;Vieillevigne;31;76;1.65;43.4;335
31577;Vignaux;31;76;1.06667;43.6833;128
31578;Vigoulet-Auzil;31;76;1.46667;43.5;928
31579;Villariès;31;76;1.5;43.7167;814
31580;Villate;31;76;1.37945;43.47;934
31581;Villaudric;31;76;1.43333;43.8333;1552
31582;Villefranche-de-Lauragais;31;76;1.73333;43.4;4446
31583;Villematier;31;76;1.5;43.8333;1059
31584;Villemur-sur-Tarn;31;76;1.51667;43.8667;5986
31585;Villeneuve-de-Rivière;31;76;0.666667;43.1333;1826
31586;Villeneuve-Lécussan;31;76;0.516667;43.15;563
31587;Villeneuve-lès-Bouloc;31;76;1.41667;43.7667;1569
31588;Villeneuve-Tolosane;31;76;1.33333;43.5167;9591
31589;Villenouvelle;31;76;1.65;43.4333;1410
31590;Binos;31;76;0.616667;42.9;43
31591;Escoulis;31;76;1.03056;43.1117;81
31592;Larra;31;76;1.23111;43.7389;1857
31593;Cazac;31;76;0.944167;43.347;88
32001;Aignan;32;76;0.083333;43.7;803
32002;Ansan;32;76;0.783333;43.7;78
32003;Antras;32;76;0.45;43.7333;50
32004;Arblade-le-Bas;32;76;-0.166667;43.7167;154
32005;Arblade-le-Haut;32;76;-0.066667;43.75;305
32007;Ardizas;32;76;1;43.7167;216
32008;Armentieux;32;76;0.1;43.5167;78
32009;Armous-et-Cau;32;76;0.166667;43.5667;91
32010;Arrouède;32;76;0.583333;43.35;109
32012;Aubiet;32;76;0.8;43.65;1117
32013;Auch;32;76;0.583333;43.65;22779
32014;Augnax;32;76;0.783333;43.7167;112
32015;Aujan-Mournède;32;76;0.516667;43.3833;90
32016;Auradé;32;76;1.06667;43.5667;689
32017;Aurensan;32;76;-0.203611;43.6181;140
32018;Aurimont;32;76;0.833333;43.5833;206
32019;Auterive;32;76;0.614167;43.5828;539
32020;Aux-Aussat;32;76;0.266667;43.4333;279
32021;Avensac;32;76;0.9;43.8333;80
32022;Avéron-Bergelle;32;76;0.066667;43.75;152
32023;Avezan;32;76;0.8;43.8667;107
32024;Ayguetinte;32;76;0.427222;43.8342;165
32025;Ayzieu;32;76;-0.016667;43.8333;165
32026;Bajonnette;32;76;0.783333;43.8;103
32027;Barcelonne-du-Gers;32;76;-0.233333;43.7;1407
32028;Barcugnan;32;76;0.4;43.3833;111
32029;Barran;32;76;0.45;43.6167;699
32030;Bars;32;76;0.3;43.5167;145
32031;Bascous;32;76;0.15;43.7833;176
32032;Bassoues;32;76;0.25;43.5833;328
32033;Bazian;32;76;0.316667;43.6667;116
32034;Bazugues;32;76;0.35;43.45;62
32035;Beaucaire;32;76;0.383333;43.8333;272
32036;Beaumarchés;32;76;0.083333;43.5833;707
32037;Beaumont;32;76;0.266667;43.9333;145
32038;Beaupuy;32;76;1.005;43.6442;183
32039;Beccas;32;76;0.15;43.4333;119
32040;Bédéchan;32;76;0.8;43.5833;164
32041;Bellegarde;32;76;0.623611;43.4248;188
32042;Belloc-Saint-Clamens;32;76;0.433333;43.45;134
32043;Belmont;32;76;0.25;43.7;155
32044;Béraut;32;76;0.4;43.9167;350
32045;Berdoues;32;76;0.416667;43.4833;466
32046;Bernède;32;76;-0.216667;43.6667;205
32047;Berrac;32;76;0.616667;44.0167;100
32048;Betcave-Aguin;32;76;0.683333;43.4333;89
32049;Bétous;32;76;0.016667;43.7;95
32050;Betplan;32;76;0.2;43.4167;105
32051;Bézéril;32;76;0.9;43.55;129
32052;Bezolles;32;76;0.35;43.6333;144
32053;Bézues-Bajon;32;76;0.616667;43.3833;196
32054;Biran;32;76;0.416667;43.7;395
32055;Bivès;32;76;0.816667;43.8333;132
32056;Blanquefort;32;76;0.816667;43.6833;58
32057;Blaziert;32;76;0.483333;43.9333;139
32058;Blousson-Sérian;32;76;0.2;43.4667;44
32059;Bonas;32;76;0.416667;43.7833;132
32060;Boucagnères;32;76;0.6;43.5667;207
32061;Boulaur;32;76;0.783333;43.55;174
32062;Bourrouillan;32;76;-0.016667;43.8;156
32063;Bouzon-Gellenave;32;76;0.016667;43.7;197
32064;Bretagne-d'Armagnac;32;76;0.15;43.8833;446
32065;Le Brouilh-Monbert;32;76;0.393889;43.667;230
32066;Brugnens;32;76;0.733333;43.85;269
32067;Cabas-Loumassès;32;76;0.6;43.3667;55
32068;Cadeilhan;32;76;0.783333;43.8333;137
32069;Cadeillan;32;76;0.85;43.4167;63
32070;Cahuzac-sur-Adour;32;76;-0.0233333;43.6389;233
32071;Caillavet;32;76;0.333333;43.7167;219
32072;Callian;32;76;0.283333;43.6333;46
32073;Campagne-d'Armagnac;32;76;-0.00111111;43.85;231
32074;Cannet;32;76;-0.05;43.6167;56
32075;Cassaigne;32;76;0.316667;43.9;225
32076;Castelnau-Barbarens;32;76;0.733333;43.5833;533
32077;Castelnau-d'Anglès;32;76;0.3;43.6167;95
32078;Castelnau-d'Arbieu;32;76;0.7;43.8833;239
32079;Castelnau d'Auzan Labarrère;32;76;0.083333;43.95;1286
32080;Castelnau-sur-l'Auvignon;32;76;0.457222;43.9717;157
32081;Castelnavet;32;76;0.133333;43.6667;130
32082;Castéra-Lectourois;32;76;0.616667;43.9833;354
32083;Castéra-Verduzan;32;76;0.433333;43.8167;1007
32084;Castéron;32;76;0.866667;43.8833;55
32085;Castet-Arrouy;32;76;0.716667;43.9833;193
32086;Castex;32;76;0.316667;43.3833;93
32087;Castex-d'Armagnac;32;76;-0.166944;43.8695;116
32088;Castillon-Debats;32;76;0.2;43.7167;326
32089;Castillon-Massas;32;76;0.533333;43.7167;254
32090;Castillon-Savès;32;76;0.983333;43.5667;342
32091;Castin;32;76;0.533333;43.7;353
32092;Catonvielle;32;76;0.966667;43.65;102
32093;Caumont;32;76;-0.104167;43.6914;114
32094;Caupenne-d'Armagnac;32;76;-0.066667;43.7833;447
32095;Caussens;32;76;0.433333;43.95;636
32096;Cazaubon;32;76;-0.066667;43.9333;1682
32097;Cazaux-d'Anglès;32;76;0.266667;43.6667;120
32098;Cazaux-Savès;32;76;0.966667;43.5333;319
32099;Cazaux-Villecomtal;32;76;0.166667;43.45;74
32100;Cazeneuve;32;76;0.166667;43.8667;144
32101;Céran;32;76;0.683333;43.8167;221
32102;Cézan;32;76;0.5;43.8167;225
32103;Chélan;32;76;0.55;43.35;183
32104;Clermont-Pouyguillès;32;76;0.533333;43.4667;163
32105;Clermont-Savès;32;76;1.01667;43.6167;306
32106;Cologne;32;76;0.983333;43.7167;980
32107;Condom;32;76;0.366667;43.9667;6816
32108;Corneillan;32;76;-0.183333;43.65;149
32109;Couloumé-Mondebat;32;76;0.1;43.6333;199
32110;Courrensan;32;76;0.233333;43.85;413
32111;Courties;32;76;0.15;43.5667;54
32112;Crastes;32;76;0.733333;43.7333;268
32113;Cravencères;32;76;0.033333;43.75;95
32114;Cuélas;32;76;0.45;43.35;129
32115;Dému;32;76;0.166667;43.75;352
32116;Duffort;32;76;0.416667;43.35;145
32117;Duran;32;76;0.55;43.6667;899
32118;Durban;32;76;0.6;43.5333;170
32119;Eauze;32;76;0.1;43.8667;3966
32120;Encausse;32;76;1.03333;43.7;433
32121;Endoufielle;32;76;1.02333;43.5512;556
32122;Esclassan-Labastide;32;76;0.533333;43.4167;378
32123;Escorneboeuf;32;76;0.9;43.65;567
32124;Espaon;32;76;0.866667;43.4167;188
32125;Espas;32;76;0.066667;43.7667;123
32126;Estampes;32;76;0.283333;43.4;162
32127;Estang;32;76;-0.1;43.8667;652
32128;Estipouy;32;76;0.383333;43.55;225
32129;Estramiac;32;76;0.866667;43.8333;139
32130;Faget-Abbatial;32;76;0.7;43.5;219
32131;Flamarens;32;76;0.8;44.0167;146
32132;Fleurance;32;76;0.666667;43.8333;6224
32133;Fourcès;32;76;0.216667;43.9833;266
